품목별,2003,,품목별,2004,,품목별,2006,,품목별,2007,,품목별,2008,,품목별,2009,,품목별,2011,,품목별,2012,,품목별,2013,,품목별 ,2012,,품목별,2016,,품목별,2017,,품목별,2018,,품목별,2019,,품목별,2021
품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별 ,출하금액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원)
목욕통(도자제),9450,,기타 금속처리 제품,243249,,원자로,...,,  연마휠,16794,,  연마휠,10799,,  건물석,...,,  인조대리석,304115,,  콘크리트 블록,596266,,섬유시멘트 제품,20470,,섬유시멘트 제품,17460,,기타 건축용 비내화 요업제품,X,,시멘트 클링커,510042,,기타 포틀랜드 시멘트,672243,,고로슬래그시멘트,749366,, 판유리,   592 236
변기(도자제),71528,,금속제 식탁용품(식기제외),83940,,원자로의 부품,5152,,  연마석,72331,,  연마석,72580,,  기타 석재 가공품,12384,,  콘크리트 벽면,140918,,  콘크리트 벽돌,67666,,콘크리트 블록,626617,,콘크리트 블록,560245,,시멘트 클링커,623361,,보통 포틀랜드시멘트,2081557,,알루미나시멘트,X,,기타 수경성 시멘트,51665,, 차량용 안전유리,   744 033
기타 위생도기제품,25322,,칼 및 칼날(식탁용 나이프 제외),71109,,수관보일러,704822,,  연마지 및 포,229675,,  연마지 및 포,243567,,  아스콘,943517,,  조립식 건축자재(콘크리트제),87520,,  콘크리트 타일,50570,,콘크리트 벽돌,77688,,콘크리트 벽돌,78083,,보통 포틀랜드시멘트,1805881,,백색시멘트,87206,,고로슬래그시멘트,833325,,생석회,534939,, 건축용 안전유리,   570 468
"저압애자(１ＫＶ이하, 도자제)",2930,,면도기 및 면도날,56659,,연관보일러,65972,,  활석분,37043,,  활석분,21878,,  연마휠,6309,,  콘크리트 파일,480346,,  콘크리트 기와,8376,,콘크리트 타일,57580,,콘크리트 타일,65328,,백색시멘트,57818,,기타 포틀랜드 시멘트,824604,,기타 수경성 시멘트,34878,,소석회,68530,, 차량용 거울,   618 792
"고압애자(１ＫＶ－１０ＫＶ, 도자제)",6890,,가위,28148,,기타 산업용 보일러,56689,,  규석분,19652,,  규석분,14473,,  연마석,83661,,  콘크리트 전주,82470,,  인조대리석,389963,,콘크리트 기와,...,,콘크리트 기와,...,,기타 포틀랜드 시멘트,870891,,알루미나시멘트,X,,생석회,505246,,기타 석회,24101,, 유리거울(차량용 제외),   52 328
"특고압애자(１０ＫＶ이상, 도자제)",31223,,손톱 및 발톱 깍기,72945,,보일러 부속품 및 부품,94928,,  기타 비금속광물 분쇄물,200876,,  기타 비금속광물 분쇄물,292655,,  연마지 및 포,236513,,  흄관 및 VR관,180412,,  콘크리트 벽면,125379,,인조대리석,557063,,인조대리석,738817,,알루미나시멘트,X,,고로슬래그시멘트,896383,,소석회,69103,,플라스터,29103,, 복층절연유리,   413 466
기타 절연체 및 절연부착물(도자제),75350,,건물용 철물,259407,,분말야금제품,188580,,  브레이크라이닝,10151,,  브레이크라이닝,...,,  활석분,21548,,  기타 콘크리트관,483081,,  조립식 건축자재(콘크리트제),112379,,콘크리트 벽면,114091,,콘크리트 벽면,68866,,고로슬래그시멘트,891270,,기타 수경성 시멘트,28307,,기타 석회,22727,,비내화 모르타르,677354,, 기타 판유리 가공품,   391 891
이화학용 및 기타 산업용 도자기,46728,,가구용 철물,151724,,철강 단조물,1782472,,  암면제품,114542,,  암면제품,141068,,  규석분,11002,,  기타 조립구조재,153939,,  콘크리트 파일,626614,,조립식 건축자재(콘크리트제),209440,,조립식 건축자재(콘크리트제),178818,,기타 수경성 시멘트,36781,,생석회,459350,,플라스터,31434,,레미콘,9693526,, 유리장섬유,   220 157
기타 일반도자기,21225,,자동차용 철물,384879,,비철금속 단조물,278529,,  석면제품,11194,,  석면제품,20528,,  기타 비금속광물 분쇄물,338024,,  기타 콘크리트，시멘트제품,79747,,  콘크리트 전주,107714,,콘크리트 파일,623884,,콘크리트 파일,622047,,생석회,464055,,소석회,69697,,비내화 모르타르,591653,,석고보드,489063,, 유리단섬유,   213 298
벽돌 및 블록(내화점토제),231385,,"자물쇠, 열쇠 및 관련 부품(자동차용 제외)",160264,,자동차용 프레스 가공품,1883268,,  아스팔트성형제품,66357,,  아스팔트성형제품,88564,,  브레이크라이닝,12281,,  건설용 석제품,204037,,  흄관 및 VR관,177208,,콘크리트 전주,102163,,콘크리트 전주,157673,,소석회,69501,,기타 석회,12966,,레미콘,10225239,,기타 석고 제품,31977,, 유리섬유 제품(직물제외),   483 692
타일(내화점토제),98614,,캐스터(소형바퀴),105419,,가정용 압형제품(알루미늄제),138556,,  흑연 및 탄소제품(비전기용),103507,,  흑연 및 탄소제품(비전기용),113320,,  암면제품,127148,,  착색 가공석재품(건설용),5888,,  기타 콘크리트관,435402,,흄관 및 VR관,196297,,흄관 및 VR관,194029,,기타 석회,8974,,플라스터,18174,,석고보드,596481,,콘크리트 블록,697811,, 기타 1차 유리제품,   17 186
판(내화점토제),5477,,가방 부착용 철물,41377,,가정용 압형제품(스테인레스제),162766,,  인공골재,55549,,  인공골재,53704,,  석면제품,26866,,  기념석,22654,,  기타 조립구조재,135432,,기타 콘크리트관,443208,,기타 콘크리트관,477641,,플라스터,14806,,비내화 모르타르,615832,,기타 석고 제품,34074,,콘크리트 벽돌,96587,, 브라운관용 유리, X
기타 내화점토제 구조제품,9148,,커튼 및 블라인드 부품,2868,,기타 프레스 가공품,2801830,,  인조대리석,29597,,  모래주형(중자포함),90007,,  아스팔트성형제품,87080,,  건물석,4228,,  기타 콘크리트，시멘트제품,96500,,기타 조립구조재,124034,,기타 조립구조재,140499,,비내화 모르타르,469522,,레미콘,10744584,,콘크리트 블록,653732,,콘크리트 타일,66638,, LCD용 유리,  2 761 730
내화 도가니 및 기타 정형내화물,32415,,기타 일반철물,139681,,금속 열처리 제품,233631,,  모래주형(중자포함),49277,,  기타 비금속광물제품,89100,,  흑연 및 탄소제품(비전기용),168727,,  포장석,12613,,  건설용 석제품,195586,,기타 콘크리트，시멘트제품,83669,,기타 콘크리트，시멘트제품,79666,,레미콘,10299013,,석고보드,649063,,콘크리트 벽돌,103418,,콘크리트 기와,12334,, OLED용 유리,   492 912
내화 몰탈,49925,,작업용 수공구,52718,,절삭가공,2520970,,  기타 비금속광물제품,17490,, 1차 금속 제조업,125022510,,  인공골재,39943,,  기타 석재 가공품,14173,,  착색 가공석재품(건설용),23809,,건설용 석제품,355271,,건설용 석제품,227226,,석고보드,495834,,기타 석고 제품,24871,,콘크리트 타일,85629,,인조대리석,939817,, 투명전도막 코팅유리,   117 072
내화용 시멘트,109960,,농업용 수공구,14278,,기타 금속처리 제품,354744,, 1차 금속 제조업,99117925,,  제강용선철,160409,,  모래주형(중자포함),78421,,  아스콘,1040634,,  기념석,25025,,착색 가공석재품(건설용),27223,,착색 가공석제품(건설용),32012,,기타 석고 제품,22362,,콘크리트 블록,666137,,콘크리트 기와,8015,,콘크리트 벽면,219718,,,
코티드샌드(주물사),52209,,기타 수공구,110843,,금속제 식탁용품(식기제외),68763,,  제강용선철,2472766,,  주물용선철,...,,  기타 비금속광물제품,49898,,  연마휠,...,,  건물석,13908,,기념석,13640,,기념석,14115,,콘크리트 블록,619221,,콘크리트 벽돌,95446,,인조대리석,946020,,조립식 건축자재(콘크리트제),301911,, 태양전지용 유리, X
기타 부정형 내화물,155763,,톱(수동식),32648,,칼 및 칼날(식탁용 나이프 제외),66855,,  주물용선철,...,,  제철소 부산물,188300,, 1차 금속 제조업,110053302,,  연마석,153153,,  포장석,...,,건물석,20001,,건물석,23227,,콘크리트 벽돌,76407,,콘크리트 타일,70243,,콘크리트 벽면,223496,,콘크리트 파일,537708,, PDP용 유리, X
점토 벽돌,135955,,톱날,167953,,면도기 및 면도날,58221,,  제철소 부산물,168934,,  슬래브,323899,,  제강용선철,103470,,  연마지 및 포,262546,,  기타 석재 가공품,13201,,포장석,...,,포장석,...,,콘크리트 타일,65244,,콘크리트 기와,9205,,조립식 건축자재(콘크리트제),279515,,콘크리트 전주,167478,, 전등용 유리, X
기타 유사제품(점토제),4282,,공작기계용 절삭공구,645004,,가위,19571,,  슬래브,218458,,  블룸 및 쉬트바,322002,,  주물용선철,105841,,  활석분,40733,,  아스콘,1208939,,기타 석재 가공품,7021,,기타 석재 가공품,19997,,콘크리트 기와,8642,,인조대리석,1021749,,콘크리트 파일,625409,,흄관 및 VR관,176933,, 기타 산업용 유리제품,   119 697
기와및 기타 건축용품(점토제),30133,,기타 공작기계용 부속물,100781,,손톱 및 발톱 깍기,71175,,  블룸 및 쉬트바,...,,  빌렛,876649,,  제철소 부산물,126377,,  규석분,32771,,  연마휠,12068,,아스콘,1158612,,아스콘,1119305,,인조대리석,984478,,콘크리트 벽면,205154,,콘크리트 전주,160268,,기타 콘크리트관,612222,, 가정용 유리제품,   98 083
타일，큐브，판석(점토제),241189,,쇠못,264566,,건물용 철물,308416,,  빌렛,153657,,  강괴,424551,,  슬래브,345328,,  기타 비금속광물 분쇄물,381858,,  연마석,138223,,연마휠,11818,,연마휠,16904,,콘크리트 벽면,164194,,조립식 건축자재(콘크리트제),254271,,흄관 및 VR관,249342,,기타 조립구조재,192247,, 일반 유리용기,   688 025
기타 유사제품(점토제),...,,"나사, 볼트 및 너트(금속제)",1664758,,가구용 철물,181976,,  강괴,...,,  망간철,230023,,  블룸 및 쉬트바,160922,,  브레이크라이닝,5694,,  연마지 및 포,345113,,연마석,155587,,연마석,162558,,조립식 건축자재(콘크리트제),238511,,콘크리트 파일,783423,,기타 콘크리트관,540087,,"기타 콘크리트, 시멘트제품",75601,, 실험실용 및 약물 포장용 유리용기,   102 139
도자제 관 및 관연결구류,...,,리베트(금속제),25667,,자동차용 철물,775743,,  망간철,139514,,  합금철(페로얼로이),912513,,  빌렛,399614,,  암면제품,176571,,  활석분,51605,,연마지 및 포,328622,,연마지 및 포,282391,,콘크리트 파일,953882,,콘크리트 전주,201410,,기타 조립구조재,159374,,건설용 석제품,278362,, 기타 유리제품,   5 300
시멘트 크링커,309390,,와셔(금속제),106546,,디지털 도어록,87928,,  합금철(페로얼로이),510609,,  철분(철분쇄물),80662,,  강괴,375201,,  석면제품,40712,,  규석분,45661,,활석분,93307,,활석분,76929,,콘크리트 전주,184890,,흄관 및 VR관,250991,,"기타 콘크리트, 시멘트제품",102336,,착색 가공석제품(건설용),33342,, 내화벽돌 및 블록,   322 040
보통시멘트,2345548,,기타 금속파스너,118328,,"자물쇠, 열쇠 및 관련 부품(자동차용 제외)",41358,,  철분(철분쇄물),...,,  봉강-보통강,894481,,  망간철,89421,,  아스팔트성형제품,107866,,  기타 비금속광물 분쇄물,402511,,규석분,45610,,규석분,43305,,흄관 및 VR관,206400,,기타 콘크리트관,556778,,건설용 석제품,290705,,기념석,20410,, 내화타일,   43 016
백색 시멘트,...,,철망,337961,,캐스터(소형바퀴),23530,,  봉강-보통강,840797,,  봉강-특수강,508150,,  합금철(페로얼로이),1052643,,  흑연 및 탄소제품(비전기용),152331,,  브레이크라이닝,7336,,기타 비금속광물 분쇄물,375734,,기타 비금속광물 분쇄물,403190,,기타 콘크리트관,523922,,기타 조립구조재,186914,,착색 가공석제품(건설용),21846,,건물석,24277,, 내화도가니, X
고로슬래그 시멘트,466411,,와이어로프,427446,,가방 부착용 철물,81663,,  봉강-특수강,577071,,  봉강 - 스테인리스강,1713727,,  철분(철분쇄물),48402,,  인공골재,52291,,  암면제품,183734,,브레이크라이닝,7669,,브레이크라이닝,5818,,기타 조립구조재,161486,,"기타 콘크리트, 시멘트제품",111321,,기념석,20426,,포장석,X,, 기타 정형 내화 요업제품,   138 180
기타 특수 시멘트,79582,,바늘,68970,,커튼 및 블라인드 부품,32353,,  봉강 - 스테인리스강,224275,,  일반철근,4958680,,  봉강-보통강,799610,,  모래주형(중자포함),99530,,  석면제품,35312,,암면제품,212281,,암면제품,236525,,"기타 콘크리트, 시멘트제품",100906,,건설용 석제품,289806,,건물석,25170,,기타 석재 가공품,43055,, 내화시멘트,   212 171
생석회,72806,,체인(동력전달용 제외),18032,,기타 일반철물,184072,,  일반철근,3136471,,  고장력철근,2477830,,  봉강-특수강,532045,,  기타 비금속광물제품,114660,,  아스팔트성형제품,124179,,석면제품,40538,,석면제품,52221,,건설용 석제품,317308,,착색 가공석제품(건설용),18458,,포장석,X,,아스팔트 콘크리트 및 혼합제품,1274044,, 기타 부정형 내화 요업제품,   337 421
소석회,33481,,기타 철선조립제품,177048,,작업용 수공구,79527,,  고장력철근,1750374,,  선재-보통강,271755,,  봉강 - 스테인리스강,1364254,, 1차 금속 제조업,161425182,,  흑연 및 탄소제품(비전기용),89539,,아스팔트성형제품,118445,,아스팔트성형제품,80209,,착색 가공석제품(건설용),19976,,기념석,18778,,기타 석재 가공품,35429,,연마휠,61236,, 토기제품,   5 035
백운석(하소 또는 응결한 것),4964,,스프링,511004,,농업용 수공구,12354,,  선재-보통강,156951,,  선재-특수강,2445074,,  일반철근,4466680,,  제강용선철,...,,  인공골재,53746,,흑연 및 탄소제품(비전기용),141994,,흑연 및 탄소제품(비전기용),182177,,기념석,18847,,건물석,28061,,아스팔트 콘크리트 및 혼합제품,1276144,,연마석,134463,, 가정용 도자기,   144 843
플라스터(석고),29234,,스틸캔(음식료품용),381174,,기타 수공구,119169,,  선재-특수강,2936074,,  선재-스테인리스강,...,,  고장력철근,4256068,,  주물용선철,...,,  모래주형(중자포함),149927,,인공골재,71341,,인공골재,65912,,건물석,16106,,포장석,X,,연마휠,57333,,연마지 및 포,386010,, 장식용 도자기, X
비내화 모르타르(분상),235312,,알루미늄캔(음식료품용),193613,,톱(수동식),22190,,  형강-보통강,1404447,,  형강-보통강,2410467,,  선재-보통강,...,,  제철소 부산물,216270,,  기타 비금속광물제품,166734,,모래주형(중자포함),142231,,모래주형(중자포함),98622,,포장석,X,,기타 석재 가공품,19716,,연마석,152888,,활석분,122160,, 세면기,   33 124
레미콘,7342830,,에어로졸캔,13616,,톱날,156940,,  형강-특수강,1665050,,  형강-특수강,2755687,,  선재-특수강,2239129,,  슬래브,1302815,, 1차 금속 제조업,153357414,,기타 비금속광물제품,67056,,기타 비금속광물제품,66266,,기타 석재 가공품,28755,,아스팔트 콘크리트 및 혼합제품,1250812,,연마지 및 포,407387,,규석분,79676,, 변기,   82 338
플라스터 혼합판，타일,93963,,드럼통,208272,,공작기계용 절삭공구,801308,,"  중후판(두께 3mm이상, 스테인레스는 107)",2323762,,"  중후판(두께 3mm이상, 스테인레스는 107)",7434640,,  형강-보통강,2482787,,  블룸 및 쉬트바,209475,,  제강용선철,...,,1차 금속 제조업,139221009,,1차 금속 제조업,133643698,,아스팔트 콘크리트 및 혼합제품,985963,,연마휠,34159,,활석분,112264,,기타 비금속광물 분쇄물,473522,, 욕조,   16 172
