행정구역별,품목별,항목,단위,2014 년
전  국,전기식 헤어드라이어,생산액[백만원],백만원,54736
전  국,전기식 헤어드라이어,출하금액[백만원],백만원,54212
전  국,전기식 헤어드라이어,완제품 연말재고액[백만원],백만원,6477
전  국,전기 이발기,사업체수[개],개,3
전  국,전기 이발기,생산액[백만원],백만원,1945
전  국,전기 이발기,출하금액[백만원],백만원,1875
전  국,전기 이발기,완제품 연말재고액[백만원],백만원,358
전  국,기타 전기식 이미용기구,사업체수[개],개,36
전  국,기타 전기식 이미용기구,생산액[백만원],백만원,117832
전  국,기타 전기식 이미용기구,출하금액[백만원],백만원,117212
전  국,기타 전기식 이미용기구,완제품 연말재고액[백만원],백만원,6233
전  국,가정용 세탁기,사업체수[개],개,12
전  국,가정용 세탁기,생산액[백만원],백만원,1840245
전  국,가정용 세탁기,출하금액[백만원],백만원,1855962
전  국,가정용 세탁기,완제품 연말재고액[백만원],백만원,28373
전  국,가정용 선풍기,사업체수[개],개,9
전  국,가정용 선풍기,생산액[백만원],백만원,51569
전  국,가정용 선풍기,출하금액[백만원],백만원,49198
전  국,가정용 선풍기,완제품 연말재고액[백만원],백만원,5611
전  국,가정용 환풍기,사업체수[개],개,16
전  국,가정용 환풍기,생산액[백만원],백만원,81327
전  국,가정용 환풍기,출하금액[백만원],백만원,82040
전  국,가정용 환풍기,완제품 연말재고액[백만원],백만원,2505
전  국,가정용 가습기,사업체수[개],개,14
전  국,가정용 가습기,생산액[백만원],백만원,217911
전  국,가정용 가습기,출하금액[백만원],백만원,216743
전  국,가정용 가습기,완제품 연말재고액[백만원],백만원,3761
전  국,가정용 전기청소기,사업체수[개],개,18
전  국,가정용 전기청소기,생산액[백만원],백만원,615205
전  국,가정용 전기청소기,출하금액[백만원],백만원,610355
전  국,가정용 전기청소기,완제품 연말재고액[백만원],백만원,14207
전  국,전기비데,사업체수[개],개,10
전  국,전기비데,생산액[백만원],백만원,196715
전  국,전기비데,출하금액[백만원],백만원,196186
전  국,전기비데,완제품 연말재고액[백만원],백만원,3188
전  국,전기다리미,사업체수[개],개,3
전  국,전기다리미,생산액[백만원],백만원,18564
전  국,전기다리미,출하금액[백만원],백만원,18340
전  국,전기다리미,완제품 연말재고액[백만원],백만원,1937
전  국,기타 가정용 전기기기,사업체수[개],개,35
전  국,기타 가정용 전기기기,생산액[백만원],백만원,123250
전  국,기타 가정용 전기기기,출하금액[백만원],백만원,122165
전  국,기타 가정용 전기기기,완제품 연말재고액[백만원],백만원,7766
전  국,기타 가정용 전기기기 부품,사업체수[개],개,95
전  국,기타 가정용 전기기기 부품,생산액[백만원],백만원,1025442
전  국,기타 가정용 전기기기 부품,출하금액[백만원],백만원,1024804
전  국,기타 가정용 전기기기 부품,완제품 연말재고액[백만원],백만원,16007
전  국,가정용 기름 보일러,사업체수[개],개,6
전  국,가정용 기름 보일러,생산액[백만원],백만원,115615
전  국,가정용 기름 보일러,출하금액[백만원],백만원,114423
전  국,가정용 기름 보일러,완제품 연말재고액[백만원],백만원,8810
전  국,가정용 가스 보일러,사업체수[개],개,10
전  국,가정용 가스 보일러,생산액[백만원],백만원,614142
전  국,가정용 가스 보일러,출하금액[백만원],백만원,620105
전  국,가정용 가스 보일러,완제품 연말재고액[백만원],백만원,28566
전  국,석유 난로,사업체수[개],개,4
전  국,석유 난로,생산액[백만원],백만원,21160
전  국,석유 난로,출하금액[백만원],백만원,21694
전  국,석유 난로,완제품 연말재고액[백만원],백만원,1316
전  국,가스 난로,사업체수[개],개,4
전  국,가스 난로,생산액[백만원],백만원,22341
전  국,가스 난로,출하금액[백만원],백만원,22090
전  국,가스 난로,완제품 연말재고액[백만원],백만원,3085
전  국,기타  가정용 난방기기,사업체수[개],개,13
전  국,기타  가정용 난방기기,생산액[백만원],백만원,44775
전  국,기타  가정용 난방기기,출하금액[백만원],백만원,45205
전  국,기타  가정용 난방기기,완제품 연말재고액[백만원],백만원,3266
전  국,가스레인지,사업체수[개],개,11
전  국,가스레인지,생산액[백만원],백만원,173363
전  국,가스레인지,출하금액[백만원],백만원,181028
전  국,가스레인지,완제품 연말재고액[백만원],백만원,11049
전  국,가스오븐레인지,사업체수[개],개,4
전  국,가스오븐레인지,생산액[백만원],백만원,93574
전  국,가스오븐레인지,출하금액[백만원],백만원,94795
전  국,가스오븐레인지,완제품 연말재고액[백만원],백만원,1927
전  국,가정용 비전기식 휴대용 조리기기,사업체수[개],개,14
전  국,가정용 비전기식 휴대용 조리기기,생산액[백만원],백만원,80203
전  국,가정용 비전기식 휴대용 조리기기,출하금액[백만원],백만원,79570
전  국,가정용 비전기식 휴대용 조리기기,완제품 연말재고액[백만원],백만원,6296
전  국,기타 비전기식 가정용 조리기기,사업체수[개],개,5
전  국,기타 비전기식 가정용 조리기기,생산액[백만원],백만원,6296
전  국,기타 비전기식 가정용 조리기기,출하금액[백만원],백만원,6335
전  국,기타 비전기식 가정용 조리기기,완제품 연말재고액[백만원],백만원,532
전  국,가정용 비전기식 조리 및 난방기기의 부품,사업체수[개],개,36
전  국,가정용 비전기식 조리 및 난방기기의 부품,생산액[백만원],백만원,241450
전  국,가정용 비전기식 조리 및 난방기기의 부품,출하금액[백만원],백만원,235967
전  국,가정용 비전기식 조리 및 난방기기의 부품,완제품 연말재고액[백만원],백만원,17384
전  국,"도난, 화재 및 유사 경보기(차량용 제외)",사업체수[개],개,37
전  국,"도난, 화재 및 유사 경보기(차량용 제외)",생산액[백만원],백만원,229865
전  국,"도난, 화재 및 유사 경보기(차량용 제외)",출하금액[백만원],백만원,230370
전  국,"도난, 화재 및 유사 경보기(차량용 제외)",완제품 연말재고액[백만원],백만원,7972
전  국,차량용 도난 및 화재 경보기,사업체수[개],개,8
전  국,차량용 도난 및 화재 경보기,생산액[백만원],백만원,20008
전  국,차량용 도난 및 화재 경보기,출하금액[백만원],백만원,20103
전  국,차량용 도난 및 화재 경보기,완제품 연말재고액[백만원],백만원,570
전  국,기타 신호장치,사업체수[개],개,14
전  국,기타 신호장치,생산액[백만원],백만원,73322
전  국,기타 신호장치,출하금액[백만원],백만원,72175
전  국,기타 신호장치,완제품 연말재고액[백만원],백만원,5040
전  국,전기경보 및 신호장치 부품,사업체수[개],개,6
전  국,전기경보 및 신호장치 부품,생산액[백만원],백만원,17067
전  국,전기경보 및 신호장치 부품,출하금액[백만원],백만원,16933
전  국,전기경보 및 신호장치 부품,완제품 연말재고액[백만원],백만원,329
전  국,전기 애자 및 절연용 물품,사업체수[개],개,20
전  국,전기 애자 및 절연용 물품,생산액[백만원],백만원,226647
전  국,전기 애자 및 절연용 물품,출하금액[백만원],백만원,226444
전  국,전기 애자 및 절연용 물품,완제품 연말재고액[백만원],백만원,8214
전  국,탄소전극 및 흑연전극,사업체수[개],개,5
전  국,탄소전극 및 흑연전극,생산액[백만원],백만원,81607
전  국,탄소전극 및 흑연전극,출하금액[백만원],백만원,81358
전  국,탄소전극 및 흑연전극,완제품 연말재고액[백만원],백만원,3131
전  국,카본부러쉬,사업체수[개],개,8
전  국,카본부러쉬,생산액[백만원],백만원,69441
전  국,카본부러쉬,출하금액[백만원],백만원,69248
전  국,카본부러쉬,완제품 연말재고액[백만원],백만원,1109
전  국,기타 전기용 탄소제품,사업체수[개],개,4
전  국,기타 전기용 탄소제품,생산액[백만원],백만원,6020
전  국,기타 전기용 탄소제품,출하금액[백만원],백만원,5372
전  국,기타 전기용 탄소제품,완제품 연말재고액[백만원],백만원,1136
전  국,전기식 교통 통제장비,사업체수[개],개,42
전  국,전기식 교통 통제장비,생산액[백만원],백만원,278606
전  국,전기식 교통 통제장비,출하금액[백만원],백만원,275791
전  국,전기식 교통 통제장비,완제품 연말재고액[백만원],백만원,14766
전  국,전기식 교통통제장비의 부품,사업체수[개],개,7
전  국,전기식 교통통제장비의 부품,생산액[백만원],백만원,8417
전  국,전기식 교통통제장비의 부품,출하금액[백만원],백만원,8544
전  국,전기식 교통통제장비의 부품,완제품 연말재고액[백만원],백만원,939
전  국,내연기관용 전기장치(자동차용 제외),사업체수[개],개,7
전  국,내연기관용 전기장치(자동차용 제외),생산액[백만원],백만원,63892
전  국,내연기관용 전기장치(자동차용 제외),출하금액[백만원],백만원,62185
전  국,내연기관용 전기장치(자동차용 제외),완제품 연말재고액[백만원],백만원,12358
전  국,전자석 및 영구자석의 제품,사업체수[개],개,15
전  국,전자석 및 영구자석의 제품,생산액[백만원],백만원,46278
전  국,전자석 및 영구자석의 제품,출하금액[백만원],백만원,46151
전  국,전자석 및 영구자석의 제품,완제품 연말재고액[백만원],백만원,1894
전  국,아크 용접기,사업체수[개],개,15
전  국,아크 용접기,생산액[백만원],백만원,64849
전  국,아크 용접기,출하금액[백만원],백만원,65335
전  국,아크 용접기,완제품 연말재고액[백만원],백만원,2637
전  국,저항 용접기,사업체수[개],개,11
전  국,저항 용접기,생산액[백만원],백만원,111184
전  국,저항 용접기,출하금액[백만원],백만원,104818
전  국,저항 용접기,완제품 연말재고액[백만원],백만원,11146
